#Ignore	\o042																																																																																																																																																																																																																																																																																																		
#Exchange	#	\x20																																																																																																																																																																																																																																																																																																	
																																																																																																																																																																																																																																																																																																			
																																																																																																																																																																																																																																																																																																			
#Table	ItemGroup																																																																																																																																																																																																																																																																																																		
#ColumnType	String[33]	String[33]	Word	Word	BYTE	DWord	DWord	Dword	Index	Dword	Index	Dword	Index	Dword	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Index	Index	Index	Index	DWORD	;
#Record	-	SeidwarriorB	1	126	0	0	0	0	-	0	-	0	-	0	NamedArmor11	50000	0	0	r	-1	BestDust	151023	0	0	r	-1	BestDust	151023	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCarcass	0	0	0	r	-1	Badge	136668	0	0	r	-1	BestPledge	52715	0	0	r	-1	SeidwarriorLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1107	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	127	
#Record	-	WindLenceB	1	126	0	0	0	0	-	0	-	0	-	0	NamedArmor11	50000	0	0	r	-1	BestDust	151023	0	0	r	-1	BestDust	151023	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCleanWater	31628	0	0	r	-1	BestCleanWater	31628	0	0	r	-1	BestMagicCrystal	31628	0	0	r	-1	BestMagicCrystal	21086	0	0	r	-1	WindLenceLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1107	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	127	
#Record	-	RugaA	1	127	0	0	0	0	-	0	-	0	-	0	NamedArmor11	50000	0	0	r	-1	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	159857	0	0	r	-1	BestCarcass	154772	0	0	r	-1	BestBeast	45908	0	0	r	-1	BestBeast	22954	0	0	r	-1	RugaLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1119	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	128	
#Record	-	BabyPhouchA	1	127	0	0	0	0	-	0	-	0	-	0	NamedArmor11	50000	0	0	r	-1	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	159857	0	0	r	-1	BestCarcass	154772	0	0	r	-1	BestBeast	45908	0	0	r	-1	BestBeast	22954	0	0	r	-1	BabyPhouchLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1119	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	128	
#Record	-	RugaB	1	128	0	0	0	0	-	0	-	0	-	0	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	161571	0	0	r	-1	BestCarcass	156431	0	0	r	-1	BestBeast	46401	0	0	r	-1	BestBeast	23200	0	0	r	-1	RugaLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1131	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	129	
#Record	-	BabyPhouchB	1	128	0	0	0	0	-	0	-	0	-	0	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	161571	0	0	r	-1	BestCarcass	156431	0	0	r	-1	BestBeast	46401	0	0	r	-1	BestBeast	23200	0	0	r	-1	BabyPhouchLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1131	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	129	
#Record	-	VehimothA	1	128	0	0	0	0	-	0	-	0	-	0	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	161571	0	0	r	-1	BestCarcass	156431	0	0	r	-1	BestKylin	50267	0	0	r	-1	BestKylin	50267	0	0	r	-1	VehimothLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1131	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	129	
#Record	-	PoisonMantrapPlantA	1	116	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	154296	0	0	r	-1	BestDust	154296	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCleanWater	32315	0	0	r	-1	BestCleanWater	32315	0	0	r	-1	BestMagicCrystal	32315	0	0	r	-1	BestMagicCrystal	21543	0	0	r	-1	PoisonMantrapPlantLicence	600	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1131	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	117	
#Record	-	VehimothB	1	129	0	0	0	0	-	0	-	0	-	0	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	163286	0	0	r	-1	BestCarcass	158091	0	0	r	-1	BestKylin	50800	0	0	r	-1	BestKylin	50800	0	0	r	-1	VehimothLicence	600	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1143	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	130	
#Record	-	PoisonMantrapPlantB	1	117	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	155934	0	0	r	-1	BestDust	155934	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCleanWater	32657	0	0	r	-1	BestCleanWater	32657	0	0	r	-1	BestMagicCrystal	32657	0	0	r	-1	BestMagicCrystal	21771	0	0	r	-1	PoisonMantrapPlantLicence	600	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1143	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	118	
#Record	-	RedCondorA	1	117	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	163286	0	0	r	-1	BestCarcass	158091	0	0	r	-1	BestKylin	50800	0	0	r	-1	BestKylin	50800	0	0	r	-1	RedCondorLicence	600	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1143	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	118	
#Record	-	RaplansiaA	1	116	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	155934	0	0	r	-1	BestDust	155934	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCleanWater	32657	0	0	r	-1	BestCleanWater	32657	0	0	r	-1	BestMagicCrystal	32657	0	0	r	-1	BestMagicCrystal	21771	0	0	r	-1	RaplansiaLicence	600	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1143	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	117	
#Record	-	RedCondorB	1	118	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	165000	0	0	r	-1	BestCarcass	159750	0	0	r	-1	BestKylin	51334	0	0	r	-1	BestKylin	51334	0	0	r	-1	RedCondorLicence	600	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1155	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	119	
#Record	-	RaplansiaB	1	117	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	157571	0	0	r	-1	BestDust	157571	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCarcass	0	0	0	r	-1	BestCleanWater	33000	0	0	r	-1	BestCleanWater	33000	0	0	r	-1	BestMagicCrystal	33000	0	0	r	-1	BestMagicCrystal	22000	0	0	r	-1	RaplansiaLicence	600	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1155	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	118	
#Record	-	GiantRedCondorA	1	119	0	0	0	0	-	0	-	0	-	0	Potion05	1000	0	0	r	-1	Potion05	5000	0	0	r	-1	NamedWeapon13	50000	0	0	r	-1	BestDust	0	0	0	r	-1	BestDust	0	0	0	r	-1	BestCarcass	165000	0	0	r	-1	BestCarcass	159750	0	0	r	-1	BestKylin	51334	0	0	r	-1	BestKylin	51334	0	0	r	-1	GiantRedCondorLicence	1200	0	0	r	-1	NamedLv106	1000	0	0	r	-1	NamedArmor12	50000	0	0	r	-1	StageAlRecallScroll	500	0	0	r	-1	GoldLump01	1155	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	500	0	0	r	-1	StageUrgRecallScroll	333	0	0	r	-1	ClosedCollectCard	80000	0	0	r	-1	EventItem01	100000	0	0	r	-1	EventItem02	150000	0	0	r	-1	Choco01	100000	0	0	r	-1	EventItem07	20000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	120	
